"","x"
"1",-0.0733320000000006
"2",-0.400001
"3",-0.0533339999999995
"4",0.693335000000001
"5",-0.52
"6",-0.0666679999999999
"7",0.780000999999999
"8",0.486667000000001
"9",0.16
"10",0.593332
"11",0.333334000000001
"12",-0.0333320000000015
"13",0.0199980000000011
"14",0.739999999999998
"15",-0.833331999999999
"16",0.379998999999998
"17",0.18
"18",0.0200010000000006
"19",1.693332
"20",-0.84
"21",-0.193332000000002
"22",-0.886668
"23",-0.786666999999998
"24",-1.033332
"25",0.546666999999999
"26",-0.600000999999999
"27",0.0733339999999991
"28",0.359999000000002
"29",-0.459999
"30",-0.393334000000003
"31",-0.0466669999999993
"32",0.353335000000001
"33",1.233333
"34",0.686667
"35",-0.286666999999998
"36",1.146665
"37",0.740000000000002
"38",0.0533329999999985
"39",-0.339998000000001
"40",-0.813333
"41",-1.646668
"42",0.446666999999998
"43",0.0466670000000029
"44",0.440000999999999
"45",-0.293334999999999
"46",0.313333
"47",0.540001
"48",0.133333
"49",0.219999999999999
"50",0.173334000000001
"51",-0.0733340000000027
"52",0.0800000000000018
"53",-0.0100000000000016
"54",0.460001000000002
"55",-0.32
"56",-1.270001
"57",0.25
"58",-0.780000000000001
"59",-0.0300009999999986
"60",-0.339998000000001
"61",0.349998000000003
"62",-0.129999000000002
"63",-0.169999999999998
"64",-1.02
"65",-0.25
"66",0.479999000000003
"67",0.970001
"68",-0.260000000000002
"69",1.039999
"70",0.0600019999999972
